player_id,name,draft_year,age,position,conference,height_inches,weight_lbs,games_played,ppg,rpg,apg,spg,bpg,topg,fg_pct,three_pct,ft_pct,per,win_shares,drafted
P0720,Player_P0720,2015,20.7,SF,Big 12,78,199,29,12.6,11.6,1.3,2.1,1.5,3.2,0.482,0.465,0.791,20.0,6.8,1
P0721,Player_P0721,2021,18.7,PG,Other,85,239,22,18.2,7.6,2.8,0.3,0.5,0.8,0.448,0.355,0.855,14.5,5.8,1
P0722,Player_P0722,2023,19.2,PF,ACC,80,217,34,22.2,3.0,3.3,0.6,0.6,2.4,0.494,0.383,0.67,21.9,4.2,1
P0723,Player_P0723,2011,19.0,PF,Other,74,204,22,9.8,8.1,3.0,0.6,1.5,1.2,0.443,0.379,0.603,12.5,1.2,0
P0724,Player_P0724,2020,20.7,SG,SEC,78,265,28,13.3,9.4,2.1,1.8,1.0,1.9,0.388,0.366,0.842,14.7,3.1,0
P0725,Player_P0725,2013,19.3,PG,ACC,74,214,33,23.0,6.7,1.7,2.4,0.8,2.3,0.438,0.375,0.803,16.6,6.6,1
P0726,Player_P0726,2021,19.7,SG,Pac-12,72,210,36,15.0,3.3,2.4,0.7,0.3,2.7,0.427,0.362,0.546,20.2,3.9,0
P0727,Player_P0727,2016,19.3,PF,Pac-12,73,217,26,8.9,6.9,3.3,1.1,1.5,1.4,0.507,0.324,0.746,18.1,3.0,0
P0728,Player_P0728,2011,21.1,SF,Big East,74,205,38,15.6,3.9,1.7,1.4,1.7,2.4,0.391,0.38,0.745,11.4,3.0,0
P0729,Player_P0729,2012,19.1,PG,Big East,75,207,20,7.5,4.8,1.3,0.8,1.5,2.9,0.476,0.483,0.739,19.9,0.0,0
P0730,Player_P0730,2023,18.6,SF,SEC,81,257,23,16.8,7.5,3.5,0.7,1.1,5.0,0.323,0.304,0.669,25.6,5.7,1
P0731,Player_P0731,2020,18.6,PF,ACC,81,235,22,17.1,8.5,2.9,2.3,1.0,1.8,0.495,0.431,0.609,22.9,6.8,1
P0732,Player_P0732,2010,20.7,PG,Other,74,215,34,6.6,0.6,1.6,1.7,0.7,0.0,0.463,0.301,0.757,10.3,1.7,0
P0733,Player_P0733,2023,20.8,SF,Other,76,227,27,11.4,8.4,2.9,1.0,1.8,2.6,0.46,0.399,0.922,23.7,12.2,1
P0734,Player_P0734,2021,21.2,C,Big East,72,216,20,7.2,5.5,4.3,1.0,1.6,3.1,0.484,0.304,0.654,25.6,5.1,0
P0735,Player_P0735,2017,18.7,SG,ACC,80,241,35,15.7,9.8,2.4,2.8,1.6,2.0,0.459,0.353,0.969,21.5,3.8,1
P0736,Player_P0736,2010,19.8,PG,Big East,73,198,25,17.3,5.4,4.3,1.4,1.7,2.9,0.51,0.266,0.779,10.8,2.5,1
P0737,Player_P0737,2016,22.4,C,Big Ten,78,221,33,22.2,7.4,4.8,1.8,1.2,2.6,0.523,0.35,0.604,27.7,3.2,1
P0738,Player_P0738,2012,19.7,PG,Other,75,182,31,11.1,9.6,1.6,0.5,0.9,2.3,0.472,0.362,0.815,13.6,2.6,0
P0739,Player_P0739,2015,19.4,PG,ACC,78,174,22,14.3,4.4,3.4,1.6,1.6,1.9,0.431,0.429,0.849,21.8,0.0,1
P0740,Player_P0740,2014,20.0,SG,ACC,77,221,32,18.7,7.1,2.2,0.6,1.5,3.5,0.478,0.393,0.792,12.1,3.8,1
P0741,Player_P0741,2019,20.5,PF,Big Ten,74,210,37,16.2,6.1,1.9,0.1,0.1,1.5,0.455,0.364,0.665,19.3,6.1,0
P0742,Player_P0742,2020,20.5,PF,Big East,79,195,27,15.7,3.1,1.9,0.5,1.5,1.6,0.402,0.396,0.69,13.7,1.7,0
P0743,Player_P0743,2012,19.4,SG,Pac-12,75,186,36,14.7,4.7,1.0,0.8,0.0,1.4,0.349,0.334,0.743,15.3,2.8,0
P0744,Player_P0744,2022,19.4,PG,Big East,81,257,25,17.0,5.0,0.0,0.4,0.8,3.8,0.39,0.421,0.781,21.3,1.4,1
P0745,Player_P0745,2019,19.7,C,Big 12,77,172,25,9.4,4.3,2.6,0.9,0.0,2.4,0.517,0.364,0.778,19.2,2.9,0
P0746,Player_P0746,2019,19.3,PG,Other,78,210,23,9.8,6.1,2.3,2.3,1.6,4.1,0.444,0.323,0.746,19.6,6.8,1
P0747,Player_P0747,2020,18.8,C,Big 12,77,176,24,18.4,3.1,0.4,1.7,1.3,2.9,0.497,0.392,0.705,17.8,3.4,0
P0748,Player_P0748,2020,21.8,SF,ACC,80,233,24,14.1,7.2,6.0,1.4,0.4,0.5,0.448,0.339,0.796,23.3,0.0,1
P0749,Player_P0749,2021,19.6,PG,Big East,79,197,32,8.5,0.0,3.6,0.0,0.0,3.0,0.476,0.317,0.845,15.5,0.0,0
P0750,Player_P0750,2014,19.6,SG,SEC,74,178,22,12.2,4.4,4.0,0.5,1.0,2.3,0.446,0.255,0.692,13.0,0.0,0
P0751,Player_P0751,2019,19.7,SG,SEC,81,216,30,14.9,7.0,1.7,0.4,1.3,2.1,0.481,0.269,0.889,19.7,5.4,1
P0752,Player_P0752,2023,19.9,PG,Big 12,82,221,25,24.1,6.6,1.0,1.1,0.6,1.0,0.496,0.383,0.672,20.8,6.0,1
P0753,Player_P0753,2020,20.4,SF,Big East,83,226,22,23.0,8.5,3.3,0.9,0.4,4.1,0.427,0.253,0.617,24.9,7.2,1
P0754,Player_P0754,2015,19.5,PF,ACC,73,196,36,9.9,8.5,2.0,1.1,0.7,2.7,0.524,0.279,0.633,11.9,1.3,0
P0755,Player_P0755,2018,21.1,SF,SEC,76,213,30,21.8,3.8,4.0,1.0,0.3,4.1,0.496,0.33,0.695,29.3,7.1,1
P0756,Player_P0756,2022,20.6,PF,Big 12,77,191,25,4.6,10.7,0.2,1.6,2.2,1.3,0.375,0.321,0.525,15.0,0.0,0
P0757,Player_P0757,2019,19.8,C,Big East,72,189,32,4.2,1.9,5.1,1.6,0.6,1.2,0.443,0.43,0.684,22.0,2.7,0
P0758,Player_P0758,2020,19.3,PG,Big Ten,80,229,38,10.1,8.7,5.2,0.8,0.5,2.3,0.416,0.454,0.816,32.0,0.0,0
P0759,Player_P0759,2022,21.1,PF,Big Ten,83,223,25,11.6,5.9,1.1,0.9,0.4,2.4,0.431,0.4,0.706,5.0,2.6,0
P0760,Player_P0760,2015,19.8,SG,Big 12,79,217,24,7.6,4.2,1.4,0.8,1.8,1.7,0.408,0.346,0.711,17.5,0.4,0
P0761,Player_P0761,2014,18.8,PG,SEC,79,247,33,25.4,3.9,6.5,1.6,0.2,1.2,0.487,0.415,0.838,19.9,5.8,1
P0762,Player_P0762,2014,21.0,SG,Big Ten,76,165,29,11.7,5.4,4.3,1.9,0.9,3.3,0.439,0.347,0.63,15.1,4.1,0
P0763,Player_P0763,2015,19.3,SG,Pac-12,71,232,33,14.9,6.0,0.6,1.4,0.6,3.0,0.453,0.296,0.722,18.7,1.6,0
P0764,Player_P0764,2019,20.9,C,Big 12,70,213,23,11.1,3.2,0.0,0.8,0.0,0.0,0.453,0.283,0.8,16.7,5.7,0
P0765,Player_P0765,2016,18.0,SG,Big 12,77,225,38,8.1,4.9,5.8,1.8,0.2,3.3,0.378,0.281,0.748,14.2,0.6,0
P0766,Player_P0766,2023,19.6,PF,SEC,74,213,20,12.6,3.6,3.0,0.6,0.9,1.8,0.447,0.33,0.808,16.1,2.9,0
P0767,Player_P0767,2019,21.2,C,Big 12,79,223,25,17.8,8.4,3.5,1.4,1.0,2.6,0.439,0.244,0.59,30.2,3.2,1
P0768,Player_P0768,2019,20.0,SG,Big East,76,199,32,14.7,3.5,2.2,1.6,0.9,3.1,0.528,0.231,0.78,18.3,4.9,0
P0769,Player_P0769,2023,20.6,PG,Pac-12,78,212,30,7.3,2.6,3.2,0.2,1.7,3.7,0.371,0.299,0.656,16.9,4.6,0
P0770,Player_P0770,2022,19.1,C,Big East,72,199,26,16.6,4.4,0.2,0.9,0.8,3.0,0.349,0.345,0.689,13.1,6.3,0
P0771,Player_P0771,2010,20.3,SF,SEC,75,222,39,10.3,6.6,1.2,1.1,0.0,2.2,0.444,0.375,0.894,30.1,3.2,0
P0772,Player_P0772,2023,20.0,SF,Big 12,81,173,26,17.3,5.8,2.7,1.2,0.2,0.6,0.507,0.328,0.748,17.8,0.0,0
P0773,Player_P0773,2022,20.2,PF,Big Ten,73,194,33,6.4,10.4,0.0,1.5,0.5,0.0,0.462,0.347,0.736,19.8,1.9,0
P0774,Player_P0774,2014,22.0,SG,Big 12,79,246,28,8.6,0.0,2.0,1.3,0.5,2.9,0.481,0.243,0.643,13.5,6.9,0
P0775,Player_P0775,2013,21.3,SF,Other,76,240,28,17.2,6.6,3.9,1.2,0.7,2.2,0.426,0.273,0.783,28.2,7.9,1
P0776,Player_P0776,2017,20.8,C,ACC,78,200,35,17.9,5.5,2.0,0.5,0.9,1.2,0.406,0.326,0.784,16.9,0.0,0
P0777,Player_P0777,2023,20.8,PG,Big Ten,79,219,27,17.1,5.9,3.8,2.0,0.7,3.4,0.408,0.376,0.77,21.8,0.4,1
P0778,Player_P0778,2018,19.1,PF,Pac-12,79,220,27,11.4,7.6,5.3,1.6,1.0,2.9,0.456,0.47,0.927,24.4,7.1,1
P0779,Player_P0779,2018,19.5,SG,SEC,79,190,35,21.2,5.1,0.0,1.9,0.0,1.4,0.31,0.271,0.694,12.3,1.2,0
P0780,Player_P0780,2013,18.5,SF,Other,73,201,21,10.6,5.9,2.7,0.2,1.4,3.1,0.52,0.313,0.827,13.0,2.4,0
P0781,Player_P0781,2022,18.7,C,ACC,79,222,28,17.5,3.6,2.0,0.8,1.5,2.2,0.533,0.436,0.78,10.7,0.9,0
P0782,Player_P0782,2021,19.1,PF,Other,73,191,25,7.3,7.0,0.4,0.2,0.8,1.8,0.448,0.368,0.768,16.2,4.3,0
P0783,Player_P0783,2010,20.0,SF,Big East,77,221,29,14.1,0.8,2.6,0.6,0.6,4.7,0.349,0.319,0.76,23.0,3.1,0
P0784,Player_P0784,2013,18.8,C,Big East,77,221,31,0.3,7.4,2.1,1.0,1.1,0.6,0.463,0.258,0.614,16.7,0.1,0
P0785,Player_P0785,2022,20.0,PF,Big 12,77,226,28,6.4,5.4,1.8,0.7,0.6,2.5,0.552,0.28,0.745,10.1,3.0,0
P0786,Player_P0786,2019,19.8,PG,Big 12,77,208,39,14.3,4.3,0.0,1.7,0.0,1.0,0.469,0.33,0.816,10.8,1.2,0
P0787,Player_P0787,2015,18.9,PG,ACC,73,270,38,5.4,4.9,3.5,1.1,1.0,1.8,0.511,0.349,0.697,14.1,6.7,0
P0788,Player_P0788,2017,21.5,SG,Big East,72,226,22,14.1,5.1,0.7,0.7,1.2,2.1,0.411,0.37,0.808,8.9,5.2,0
P0789,Player_P0789,2011,18.7,PF,Big Ten,79,211,32,16.5,8.7,2.6,0.9,1.6,2.8,0.388,0.357,0.769,17.5,2.7,0
P0790,Player_P0790,2021,21.1,SF,Big Ten,77,187,26,9.5,13.6,1.3,1.7,0.3,1.7,0.436,0.304,0.794,22.8,3.2,0
P0791,Player_P0791,2018,18.0,PG,Big Ten,79,203,34,7.2,8.5,1.9,1.5,0.8,1.6,0.324,0.294,0.725,13.1,5.5,0
P0792,Player_P0792,2017,19.9,C,Other,76,234,29,9.6,4.1,4.2,0.3,0.8,1.7,0.576,0.473,0.8,16.4,2.6,0
P0793,Player_P0793,2018,18.8,PG,Big Ten,72,239,39,7.2,7.1,3.3,0.6,0.8,0.9,0.448,0.291,0.588,13.9,4.9,0
P0794,Player_P0794,2018,19.3,PG,Big 12,79,235,38,11.5,7.2,4.2,1.3,0.8,2.6,0.492,0.24,0.723,12.9,6.7,0
P0795,Player_P0795,2016,21.8,SG,Big East,75,221,21,12.5,3.2,3.0,1.2,0.7,2.3,0.412,0.215,0.784,16.9,1.8,0
P0796,Player_P0796,2012,19.7,PG,Other,77,180,22,10.5,2.3,3.1,0.4,0.8,2.4,0.347,0.305,0.747,12.7,7.1,0
P0797,Player_P0797,2016,18.9,SF,Big East,80,180,20,12.2,8.4,3.3,1.2,2.0,4.0,0.515,0.347,0.864,18.8,4.7,1
P0798,Player_P0798,2021,20.5,SF,SEC,80,237,35,18.1,5.1,6.5,1.7,0.9,2.3,0.469,0.5,0.76,19.3,8.2,1
P0799,Player_P0799,2010,19.6,C,ACC,73,175,24,19.0,1.5,2.2,1.8,0.2,3.2,0.461,0.433,0.671,16.3,1.9,0
P0800,Player_P0800,2015,20.2,PG,Big Ten,75,210,34,6.8,3.7,4.3,1.3,0.6,3.0,0.467,0.329,0.572,21.3,3.6,0
P0801,Player_P0801,2021,19.1,SG,Big Ten,72,221,26,15.2,3.1,1.4,1.8,1.1,2.5,0.492,0.387,0.867,19.2,8.8,1
P0802,Player_P0802,2018,19.1,PF,Big 12,73,223,26,17.9,5.6,2.9,0.7,0.4,2.4,0.393,0.277,0.767,23.5,1.0,0
P0803,Player_P0803,2010,19.2,PF,Big 12,77,215,32,17.7,9.0,2.8,0.7,0.0,3.4,0.431,0.278,0.788,12.6,4.3,0
P0804,Player_P0804,2021,20.8,SG,SEC,78,232,35,14.8,7.3,1.4,1.4,1.4,3.6,0.533,0.392,0.833,21.2,2.9,1
P0805,Player_P0805,2010,19.8,C,Big 12,75,185,31,14.8,11.4,2.3,0.9,1.0,1.8,0.489,0.364,0.826,10.5,2.2,0
P0806,Player_P0806,2016,19.0,C,Big East,77,203,31,14.1,1.7,3.7,0.3,0.6,3.2,0.474,0.317,0.632,19.5,2.2,0
P0807,Player_P0807,2011,20.2,PF,ACC,68,175,34,9.3,0.4,0.0,0.2,0.7,2.8,0.439,0.35,0.709,24.2,0.0,0
P0808,Player_P0808,2013,20.1,PF,Other,76,165,23,15.1,5.4,0.1,1.3,1.0,1.7,0.406,0.371,0.669,18.5,4.6,0
P0809,Player_P0809,2015,20.6,SF,Other,73,238,31,17.6,6.1,2.6,2.1,1.6,0.8,0.436,0.512,0.672,22.7,7.2,1
P0810,Player_P0810,2013,19.5,SF,Big 12,74,190,25,14.4,5.4,3.7,1.1,0.4,1.8,0.362,0.306,0.728,13.0,6.2,0
P0811,Player_P0811,2022,19.9,SF,Big 12,79,222,23,14.8,5.3,3.5,1.2,0.0,1.3,0.347,0.294,0.781,15.3,2.4,0
P0812,Player_P0812,2017,20.4,C,Other,75,227,26,15.4,5.0,3.8,0.6,0.6,3.7,0.435,0.297,0.886,11.4,2.0,0
P0813,Player_P0813,2015,19.0,PG,Other,75,193,23,4.7,3.4,1.5,1.1,1.8,2.8,0.425,0.358,0.756,16.2,0.7,0
P0814,Player_P0814,2014,20.9,PG,Big 12,82,252,26,33.5,8.5,5.2,2.3,0.0,2.6,0.474,0.403,0.732,20.9,10.9,1
P0815,Player_P0815,2016,20.0,SF,ACC,79,223,20,17.4,9.8,3.1,1.0,2.9,3.5,0.446,0.294,0.748,23.8,2.6,1
P0816,Player_P0816,2014,18.9,SF,Other,73,168,34,9.1,8.3,4.7,0.8,1.4,1.2,0.442,0.313,0.895,13.6,4.9,0
P0817,Player_P0817,2021,18.9,PG,Pac-12,79,207,26,22.8,5.0,5.0,0.7,0.0,1.4,0.47,0.255,0.779,13.5,3.2,0
P0818,Player_P0818,2013,19.9,PF,Pac-12,85,210,33,26.2,6.2,2.4,0.9,1.4,2.1,0.423,0.318,0.77,30.5,7.6,1
P0819,Player_P0819,2019,19.4,PG,Big Ten,74,196,34,8.3,1.3,3.0,1.6,1.1,3.1,0.566,0.386,0.577,15.2,4.1,0
P0820,Player_P0820,2016,20.8,SG,Other,75,245,36,17.8,5.1,4.5,1.5,0.5,1.0,0.455,0.178,0.755,10.2,0.5,0
P0821,Player_P0821,2013,19.7,SF,SEC,81,174,21,7.3,2.3,2.1,0.7,0.3,4.3,0.399,0.276,0.696,6.5,0.3,0
P0822,Player_P0822,2016,20.3,PG,SEC,78,213,30,9.8,2.1,1.9,0.1,0.3,1.1,0.452,0.355,0.659,13.0,4.3,0
P0823,Player_P0823,2011,19.2,PF,Big East,82,231,28,21.1,6.1,2.6,1.5,0.7,2.2,0.532,0.288,0.876,27.8,5.8,1
P0824,Player_P0824,2017,20.0,SF,Big 12,80,223,27,12.2,1.1,1.0,1.3,0.5,3.7,0.438,0.385,0.73,11.8,4.5,0
P0825,Player_P0825,2020,21.3,SF,Big 12,74,211,36,4.2,9.0,2.2,0.9,0.4,3.3,0.506,0.403,0.664,13.9,5.2,0
P0826,Player_P0826,2018,19.9,SF,Pac-12,79,213,21,14.7,5.9,0.8,1.4,0.5,1.8,0.476,0.319,0.737,15.3,5.3,0
P0827,Player_P0827,2010,19.4,PF,Pac-12,72,186,26,10.0,5.4,4.0,1.1,1.4,2.4,0.458,0.276,0.704,12.7,0.8,0
P0828,Player_P0828,2018,19.1,PF,Other,79,190,35,19.7,2.9,3.3,1.6,0.0,2.4,0.479,0.168,0.783,27.0,5.3,0
P0829,Player_P0829,2010,20.0,PF,SEC,82,212,27,18.4,5.4,3.0,1.3,0.5,2.4,0.441,0.277,0.747,33.0,5.0,1
P0830,Player_P0830,2015,21.4,SG,Big 12,74,223,21,13.7,8.2,2.9,2.6,1.2,1.5,0.459,0.34,0.846,22.4,8.2,1
P0831,Player_P0831,2018,18.6,PF,Big Ten,75,215,23,20.9,3.8,5.4,0.0,0.6,0.0,0.467,0.456,0.808,15.2,2.6,0
P0832,Player_P0832,2022,20.0,PG,SEC,77,187,26,7.7,6.0,0.1,0.3,0.5,1.2,0.421,0.316,0.77,12.7,4.2,0
P0833,Player_P0833,2023,18.3,PG,ACC,75,212,24,11.0,1.3,0.7,0.8,0.6,3.8,0.301,0.254,0.719,18.9,1.3,0
P0834,Player_P0834,2017,19.6,C,SEC,78,254,33,13.9,1.4,1.6,1.6,0.8,3.9,0.499,0.389,0.532,13.7,3.8,0
P0835,Player_P0835,2012,20.3,PG,Big 12,74,207,23,7.7,2.7,4.5,2.1,0.4,1.7,0.471,0.321,0.766,12.0,6.6,0
P0836,Player_P0836,2021,18.4,PG,Big 12,78,234,35,13.4,6.4,2.8,0.9,1.0,1.0,0.449,0.363,0.638,24.9,5.4,0
P0837,Player_P0837,2014,19.6,SG,Big Ten,87,210,26,11.7,6.8,2.9,1.1,0.9,2.0,0.46,0.341,0.817,21.8,5.6,1
P0838,Player_P0838,2017,20.3,C,SEC,76,204,21,10.8,8.1,1.3,0.0,0.5,2.4,0.498,0.337,0.753,14.8,3.6,0
P0839,Player_P0839,2012,20.1,C,ACC,75,217,20,12.2,3.2,0.4,1.5,0.0,2.6,0.425,0.402,0.84,17.0,1.7,0
P0840,Player_P0840,2015,20.3,PF,Pac-12,76,213,32,12.4,6.9,4.2,0.7,1.4,0.0,0.438,0.405,0.886,23.0,1.7,0
P0841,Player_P0841,2016,19.0,PG,Big Ten,78,206,34,25.9,9.8,4.5,1.6,0.7,2.5,0.495,0.27,0.806,28.0,6.1,1
P0842,Player_P0842,2020,20.3,PF,Other,82,189,22,9.0,3.1,4.5,0.6,1.1,3.1,0.467,0.265,0.602,29.3,3.6,0
P0843,Player_P0843,2022,19.4,C,SEC,79,225,26,9.2,6.5,3.1,2.3,1.0,1.8,0.371,0.155,0.749,19.8,4.7,0
P0844,Player_P0844,2012,20.7,SG,Big East,79,229,35,11.4,5.3,0.0,1.4,1.0,1.3,0.474,0.306,0.742,5.0,2.8,0
P0845,Player_P0845,2017,18.0,SG,Other,85,235,37,11.8,3.9,0.6,0.4,0.7,3.0,0.397,0.253,0.612,8.7,0.8,0
P0846,Player_P0846,2023,19.7,C,Other,78,241,34,9.8,5.6,3.2,1.1,0.9,2.5,0.399,0.359,0.719,17.2,3.2,0
P0847,Player_P0847,2010,20.1,PG,Other,77,208,32,13.6,5.2,1.9,1.5,0.1,2.1,0.493,0.306,0.774,10.3,6.4,0
P0848,Player_P0848,2018,21.3,C,Big Ten,78,199,34,2.9,5.1,1.7,0.9,0.0,2.5,0.38,0.314,0.609,18.7,5.2,0
P0849,Player_P0849,2020,20.1,SF,Big 12,73,232,25,8.3,4.5,0.8,1.5,0.6,1.9,0.493,0.387,0.63,13.7,2.9,0
P0850,Player_P0850,2011,20.2,PF,Big East,80,167,21,10.8,7.0,4.2,1.6,1.2,3.5,0.524,0.519,0.731,13.1,11.4,1
P0851,Player_P0851,2019,20.4,SG,SEC,74,185,31,7.7,5.7,3.2,1.4,1.6,2.7,0.341,0.322,0.701,11.2,9.7,0
P0852,Player_P0852,2015,21.3,PF,Pac-12,78,184,31,20.1,3.5,3.3,1.0,0.9,2.3,0.522,0.448,0.782,20.3,1.8,0
P0853,Player_P0853,2018,19.6,C,Pac-12,83,216,36,18.4,9.3,3.1,2.2,1.4,1.4,0.602,0.412,0.643,21.9,6.8,1
P0854,Player_P0854,2019,18.6,SF,ACC,76,201,24,12.9,4.9,2.8,1.0,0.5,3.4,0.464,0.301,0.725,21.2,4.7,0
P0855,Player_P0855,2012,18.4,SG,Big Ten,79,204,37,9.6,7.3,0.5,1.1,0.8,0.4,0.5,0.304,0.922,21.4,0.7,0
P0856,Player_P0856,2010,20.7,PG,Pac-12,80,214,29,27.7,8.1,2.2,1.5,2.2,2.9,0.558,0.316,0.683,17.8,2.9,1
P0857,Player_P0857,2014,20.2,C,Pac-12,76,220,28,5.9,4.2,0.0,1.1,0.9,2.0,0.452,0.344,0.661,9.0,3.3,0
P0858,Player_P0858,2013,19.7,C,Other,74,232,39,11.2,4.1,0.1,0.9,0.7,1.3,0.477,0.252,0.781,18.8,3.9,0
P0859,Player_P0859,2014,19.4,PF,Pac-12,79,166,30,7.3,7.1,2.0,0.2,0.0,1.6,0.462,0.393,0.809,13.6,1.6,0
P0860,Player_P0860,2022,20.2,PG,Big Ten,78,275,21,22.9,8.3,4.1,2.2,2.8,4.5,0.472,0.311,0.785,24.3,7.0,1
P0861,Player_P0861,2019,20.2,C,ACC,71,219,25,0.0,7.5,0.0,0.8,0.5,1.9,0.345,0.413,0.883,25.5,0.0,0
P0862,Player_P0862,2014,20.5,SF,Big 12,75,174,31,6.4,0.8,0.6,2.2,1.0,0.2,0.453,0.438,0.749,11.6,6.7,0
P0863,Player_P0863,2018,18.9,SG,Big 12,76,192,24,19.3,2.0,2.8,1.1,0.5,1.6,0.523,0.475,0.542,8.6,5.4,0
P0864,Player_P0864,2012,18.2,SG,Big East,79,217,23,15.5,8.7,5.2,1.9,0.9,2.8,0.366,0.204,0.653,29.9,3.2,1
P0865,Player_P0865,2012,19.1,C,Pac-12,79,205,25,18.6,10.9,2.8,0.9,0.7,2.0,0.376,0.354,0.669,15.7,3.9,0
P0866,Player_P0866,2011,18.6,PF,Other,77,238,30,18.9,9.7,3.6,0.0,1.5,2.6,0.506,0.315,0.845,23.4,0.0,0
P0867,Player_P0867,2015,18.6,SF,SEC,72,236,21,17.4,6.5,5.5,1.7,0.8,1.7,0.513,0.439,0.713,19.9,3.6,1
P0868,Player_P0868,2018,21.6,PF,Big Ten,83,224,30,15.8,7.6,3.0,2.7,0.8,3.5,0.416,0.371,0.948,14.6,7.8,1
P0869,Player_P0869,2017,18.0,C,SEC,80,226,34,23.1,5.1,2.4,1.7,1.2,2.5,0.514,0.321,0.791,23.8,7.5,1
P0870,Player_P0870,2017,20.5,PF,Big Ten,75,216,29,17.7,5.9,1.5,0.4,0.7,1.6,0.383,0.333,0.805,17.0,0.0,0
P0871,Player_P0871,2012,20.9,SG,ACC,76,252,33,25.2,4.0,4.7,1.9,2.0,4.1,0.477,0.512,0.788,24.4,9.4,1
P0872,Player_P0872,2019,21.0,PG,SEC,76,213,32,24.5,3.5,0.1,1.6,0.9,1.7,0.509,0.31,0.713,17.4,3.1,0
P0873,Player_P0873,2017,20.3,PG,Big 12,70,211,29,10.2,5.9,3.8,1.6,1.0,2.7,0.426,0.375,0.845,16.8,3.1,0
P0874,Player_P0874,2023,21.3,SG,ACC,75,239,39,21.9,4.3,2.6,2.0,0.0,2.4,0.468,0.258,0.543,13.9,5.3,0
P0875,Player_P0875,2013,21.8,PF,Big East,76,227,32,11.2,7.7,2.2,2.0,1.9,2.8,0.585,0.342,0.76,20.2,8.2,0
P0876,Player_P0876,2010,19.7,PG,Pac-12,79,198,36,8.8,6.8,2.6,0.7,0.8,1.4,0.482,0.455,0.644,20.0,8.0,1
P0877,Player_P0877,2016,20.4,PG,ACC,75,221,32,20.5,5.7,1.0,0.3,0.0,3.5,0.454,0.408,0.712,20.0,2.6,0
P0878,Player_P0878,2012,21.3,C,Big East,77,223,39,6.9,3.3,4.3,0.0,0.5,2.7,0.613,0.45,0.778,22.9,7.5,0
P0879,Player_P0879,2012,19.1,SF,ACC,73,211,28,9.6,4.5,2.2,1.4,0.0,2.1,0.447,0.304,0.729,12.6,0.0,0
P0880,Player_P0880,2013,19.8,PG,SEC,71,228,23,6.8,6.3,2.9,0.6,0.0,2.6,0.475,0.343,0.649,28.0,0.0,0
P0881,Player_P0881,2019,19.4,C,Pac-12,75,209,23,5.9,2.7,1.2,0.7,2.2,1.3,0.384,0.345,0.647,12.4,0.8,0
P0882,Player_P0882,2015,20.5,C,SEC,78,237,39,13.8,6.9,2.8,0.7,0.9,2.2,0.404,0.271,0.897,24.5,8.1,1
P0883,Player_P0883,2022,18.1,SF,Big East,81,207,35,11.0,5.0,0.4,1.2,0.0,1.4,0.423,0.368,0.663,18.7,3.4,0
P0884,Player_P0884,2011,21.4,PG,Big 12,78,165,26,12.3,3.8,2.6,0.1,0.7,2.7,0.442,0.43,0.583,18.2,0.2,0
P0885,Player_P0885,2023,20.5,PF,Big Ten,72,203,28,14.8,4.3,3.1,0.2,0.2,2.1,0.46,0.167,0.731,16.4,1.2,0
P0886,Player_P0886,2015,20.6,C,SEC,76,222,20,23.9,9.4,2.5,2.0,2.1,1.0,0.5,0.328,0.685,28.0,3.6,1
P0887,Player_P0887,2017,18.0,C,Big 12,77,181,39,18.4,3.6,1.1,1.7,0.2,1.2,0.48,0.364,0.612,17.3,0.0,0
P0888,Player_P0888,2021,19.0,SF,Big Ten,77,234,28,10.3,5.5,2.0,1.0,0.9,0.0,0.39,0.314,0.726,26.3,6.9,0
P0889,Player_P0889,2016,21.5,C,SEC,78,215,27,14.7,4.8,3.3,0.5,0.0,3.4,0.477,0.172,0.789,15.7,2.6,0
P0890,Player_P0890,2012,19.8,C,Big Ten,81,225,24,18.0,3.4,3.7,0.7,1.0,1.8,0.503,0.461,0.728,27.2,9.0,1
P0891,Player_P0891,2013,18.3,PG,SEC,76,194,21,18.9,9.5,2.1,1.6,1.0,1.6,0.416,0.28,0.624,13.2,0.8,0
P0892,Player_P0892,2022,20.2,PF,SEC,77,211,35,11.5,6.5,5.4,0.6,0.6,1.3,0.382,0.447,0.763,18.4,4.2,0
P0893,Player_P0893,2010,20.7,PF,Big East,79,217,24,28.4,9.1,0.9,0.7,1.7,3.6,0.429,0.356,0.737,21.7,6.8,1
P0894,Player_P0894,2022,20.5,PF,Other,80,186,21,15.1,3.8,2.7,1.7,0.9,1.7,0.474,0.336,0.783,19.8,8.1,1
P0895,Player_P0895,2019,19.8,SF,Pac-12,75,205,39,13.0,2.9,0.8,0.1,0.2,1.0,0.449,0.186,0.85,11.8,3.6,0
P0896,Player_P0896,2017,21.1,PF,Other,72,200,30,17.1,1.0,3.2,1.6,1.9,1.3,0.506,0.364,0.88,18.0,6.0,1
P0897,Player_P0897,2014,19.3,SF,SEC,74,166,21,12.7,4.7,3.6,0.9,1.7,1.9,0.445,0.379,0.797,25.7,4.4,0
P0898,Player_P0898,2022,20.5,SG,Big East,74,204,25,10.2,2.4,1.7,0.3,0.4,1.4,0.403,0.315,0.743,16.1,0.3,0
